Comunity;province;municipality_ID;municipality_name;year;population;poblado_is_municipality;is_treated;treatment_age_50;treatment_age_60;treatment_age_70;treatment_age_80;Exist_Today;river_distance_m;Latitude;longitude;area_km2;urban_dist_km;log_Pop_1930;log_area;sqrt_urban_dist;row_id;pscore;distance;weights;subclass;weight;pair_id
Andalucia;Cadiz;11010;Bornos;1900;6356;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1910;6388;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1920;7188;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1930;6792;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1940;7196;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1950;8008;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1960;8850;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1970;7576;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1981;7649;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;1991;7867;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;2001;7918;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11010;Bornos;2011;8107;0;1;0;1;0;0;1;40685,2632;36,8212;-5,7435;54;58,77011012;8,823647949;4,007333185;7,666166586;107;0,02387424;0,017487204;1;3;1;pair_107
Andalucia;Cadiz;11041;Villamartan;1900;5745;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1910;6449;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1920;7275;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1930;8269;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1940;10042;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1950;11027;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1960;11333;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1970;11906;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1981;12236;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;1991;12385;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;2001;11953;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Cadiz;11041;Villamartan;2011;12480;0;0;0;0;0;0;1;46788,50899;36,8592;-5,6435;210;68,55462345;9,020389788;5,351858133;8,279771944;138;0,041862568;0,049471358;0,992753623;77;0,333333333;pair_1093
Andalucia;Jaén       ;23014;Begajar;1900;3260;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1910;3724;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1920;3748;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1930;4239;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1940;4639;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1950;4475;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1960;4437;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1970;3368;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1981;3163;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;1991;3091;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;2001;3143;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Andalucia;Jaén       ;23014;Begajar;2011;3130;0;0;0;0;0;0;1;1642,994985;37,9853;-3,5342;43;32,77691947;8,352318548;3,784189634;5,725113053;452;0,069093872;0,074198553;0,992753623;46;0,333333333;pair_1127
Aragon;Zaragoza;50095;Ejea de los Caballeros;1900;4570;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1910;5120;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1920;6966;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1930;7624;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1940;8599;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1950;8729;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1960;10575;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1970;14426;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1981;15842;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;1991;15337;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;2001;16048;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50095;Ejea de los Caballeros;2011;17069;0;1;0;1;0;0;1;24915,25882;42,1273;-1,1384;610;57,11810479;8,939187601;6,415096959;7,557652069;1217;0,050345777;0,079191045;1;31;1;pair_1217
Aragon;Zaragoza;50132;La Joyosa;1900;264;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1910;271;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1920;304;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1930;283;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1940;318;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1950;327;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1960;485;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1970;459;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1981;357;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;1991;345;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;2001;430;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50132;La Joyosa;2011;949;1;1;0;1;0;0;1;2873,029443;41,7448;-1,0729;7;18,94162392;5,648974238;2,079441542;4,352197597;1247;0,005778337;0,003690621;1;32;1;pair_1247
Aragon;Zaragoza;50230;Sadaba;1900;1812;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1910;1983;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1920;2535;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1930;2748;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1940;2820;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1950;2686;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1960;2971;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1970;2470;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1981;2034;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;1991;1881;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;2001;1722;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50230;Sadaba;2011;1562;0;1;0;0;1;0;1;14791,20857;42,2821;-1,2718;130;77,27324513;7,918992488;4,875197323;8,790520185;1340;0,018057406;0,01793359;1;33;1;pair_1340
Aragon;Zaragoza;50247;Sobradiel;1900;421;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1910;469;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1920;600;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1930;698;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1940;531;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1950;655;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1960;684;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1970;609;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1981;582;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;1991;598;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;2001;708;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50247;Sobradiel;2011;1013;1;1;1;0;0;0;1;351,2862614;41,7389;-1,0369;12;16,13247291;6,549650742;2,564949357;4,016524979;1357;0,01123906;0,007813467;1;34;1;pair_1357
Aragon;Zaragoza;50248;Sos del Rey catolico;1900;3596;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1910;3696;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1920;3732;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1930;3710;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1940;3382;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1950;3068;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1960;2199;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1970;1345;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1981;1070;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;1991;940;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;2001;738;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Aragon;Zaragoza;50248;Sos del Rey catolico;2011;650;0;1;0;1;0;0;1;10690,00543;42,4973;-1,2157;217;98,13239004;8,219056661;5,384495063;9,906179387;1358;0,025255123;0,028643329;1;35;1;pair_1358
Castilla leon;Leon;24020;Boca de Huaorgano;1900;2451;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1910;2527;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1920;2600;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1930;2602;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1940;2602;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1950;2314;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1960;1919;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1970;1312;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1981;827;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;1991;724;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;2001;583;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Castilla leon;Leon;24020;Boca de Huaorgano;2011;522;0;0;0;0;0;0;1;16497,46734;42,9736;-4,9275;289;147,8660819;7,864419905;5,669880923;12,16001981;3035;0,018096838;0,017306324;0,992753623;2;0,333333333;pair_1360
Aragon;Zaragoza;50252;Tauste;1900;4530;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1910;4787;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1920;5762;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1930;6488;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1940;6344;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1950;6565;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1960;6667;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1970;7196;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1981;7240;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;1991;7035;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;2001;7043;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50252;Tauste;2011;7343;0;1;0;1;0;0;1;9773,13478;41,9203;-1,2547;405;43,0311937;8,777863715;6,00635316;6,55981659;1362;0,077545622;0,125129768;1;36;1;pair_1362
Aragon;Zaragoza;50298;Zuera;1900;2471;0;1;1;0;0;0;1;23684,47676;41,8692;-0,7881;332;25,61957325;8,258681496;5,80814249;5,061578138;1406;0,045248242;0,073373429;1;37;1;pair_1406
